# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:22:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/xdtvvd3o.json
# init = 2 (Default)
# random
#   seed = 61061
# output
#   file = /home/lab5/output/code2-20230416112222_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 0.00302688
# Diagonal elements of inverse mass matrix:
# 1.10244e-05, 9.90111e-06
503.644,0.999986,0.00302688,3,7,0,-503.119,1.89958,0.000205716,14.7946,16.1862,18.7973,20.6375,22.1008,23.1192,22.3891,24.0407,30.8355,28.8354,9,9,17,18,19,17,25,29,31,29
503.668,0.939367,0.00302688,6,79,0,-502.818,1.89978,0.000208782,14.9738,16.4043,19.0931,20.9914,22.5028,23.5556,22.8007,24.5088,31.5527,29.4765,10,16,18,21,19,24,20,18,21,20
502.437,0.912602,0.00302688,7,195,0,-500.79,1.90104,0.000191361,14.0169,15.2395,17.5141,19.1038,20.3608,21.2322,20.6077,22.0183,27.7552,26.0766,15,7,18,16,24,17,22,22,29,31
502.853,1,0.00302688,2,3,0,-502.322,1.90105,0.000214543,15.3303,16.8371,19.6791,21.6924,23.2988,24.4197,23.6159,25.4357,32.975,30.7475,22,25,15,19,19,29,18,27,33,24
502.463,0.987649,0.00302688,6,71,0,-501.885,1.9016,0.000202936,14.6661,16.0262,18.5739,20.3665,21.7904,22.7806,22.0707,23.6762,30.2659,28.3284,14,19,14,12,22,24,25,26,30,24
503.567,0.999563,0.00302688,7,131,0,-502.429,1.90057,0.000203251,14.6689,16.0314,18.5842,20.3807,21.8078,22.8005,22.0889,23.6982,30.3056,28.3626,16,15,24,20,23,25,22,23,18,29
503.368,0.868576,0.00302688,2,3,0,-502.392,1.90056,0.000197998,14.3741,15.6732,18.0997,19.8021,21.1517,22.0891,21.4172,22.9359,29.1449,27.3231,18,12,20,18,28,21,15,30,18,34
503.161,0.999956,0.00302688,7,215,0,-502.366,1.89917,0.000212978,15.2093,16.6929,19.4883,21.4668,23.0446,24.1449,23.3558,25.1419,32.5325,30.3504,12,12,13,15,27,31,17,23,30,26
503.352,0.99975,0.00302688,4,23,0,-503.091,1.89914,0.000206291,14.8209,16.2191,18.8434,20.6935,22.165,23.1893,22.4549,24.1162,30.9538,28.9406,10,14,23,27,22,26,13,21,26,27
503.425,0.991621,0.00302688,6,95,0,-502.968,1.89923,0.000206764,14.8494,16.2537,18.8901,20.7492,22.2282,23.2578,22.5196,24.1897,31.0659,29.0409,16,17,12,30,17,23,24,22,34,28
502.181,0.877057,0.00302688,5,47,0,-501.659,1.89934,0.000187275,13.7741,14.9488,17.1291,18.6492,19.8492,20.6802,20.0848,21.4293,26.8795,25.2875,13,14,18,21,18,24,20,28,34,17
503.254,0.948861,0.00302688,5,63,0,-500.899,1.89955,0.000215077,15.339,16.8506,19.7025,21.7234,23.3363,24.4618,23.6547,25.4822,33.0566,30.8182,18,22,10,23,24,28,30,25,30,24
503.706,0.995619,0.00302688,7,155,0,-502.985,1.90021,0.000203706,14.6894,16.0571,18.6201,20.4243,21.8578,22.855,22.1402,23.757,30.3975,28.4444,21,17,21,23,14,22,16,31,27,24
503.513,0.923239,0.00302688,2,3,0,-503.037,1.90022,0.000212515,15.198,16.677,19.4633,21.4347,23.0065,24.1026,23.3166,25.0957,32.4545,30.2822,12,11,20,23,28,29,17,36,31,41
503.467,0.997022,0.00302688,2,3,0,-503.435,1.90021,0.000213255,15.2414,16.7301,19.5357,21.5217,23.1057,24.2103,23.4182,25.2115,32.6334,30.4418,17,16,11,21,32,31,17,19,37,24
503.299,0.984313,0.00302688,6,119,0,-502.447,1.9008,0.000211003,15.1183,16.5786,19.3272,21.2703,22.8186,23.8977,23.1239,24.8753,32.1107,29.9761,20,15,21,17,32,27,34,30,28,35
503.665,0.998478,0.00302688,7,247,0,-503.08,1.90001,0.000209739,15.0327,16.4757,19.1895,21.1066,22.6335,23.6973,22.9345,24.6607,31.7851,29.6844,13,18,21,19,20,20,24,15,38,24
503.722,0.90811,0.00302688,2,3,0,-502.87,1.9,0.000207548,14.906,16.3211,18.9793,20.8546,22.3469,23.3861,22.6411,24.3267,31.2716,29.2257,11,15,14,19,21,15,34,24,34,23
503.129,0.90305,0.00302688,7,143,0,-502.307,1.90062,0.000215522,15.3817,16.9008,19.7677,21.7997,23.4217,24.5537,23.7419,25.58,33.2014,30.9488,18,20,22,30,30,31,29,36,30,29
503.44,0.998417,0.00302688,7,247,0,-502.664,1.9005,0.000198723,14.4135,15.7212,18.1647,19.8797,21.2398,22.1845,21.5073,23.0382,29.3006,27.4626,16,9,17,19,26,17,29,14,26,34
503.286,0.993696,0.00302688,6,67,0,-503.136,1.90068,0.000212921,15.2288,16.7138,19.512,21.4923,23.0715,24.1728,23.383,25.1707,32.5675,30.3836,13,15,21,19,14,27,27,17,24,28
503.359,0.999007,0.00302688,5,59,0,-503.054,1.90082,0.000201534,14.5755,15.9174,18.429,20.1947,21.5965,22.571,21.8725,23.4521,29.9286,28.0255,15,17,21,16,31,22,31,18,26,30
503.608,0.999735,0.00302688,6,111,0,-503.22,1.90051,0.000203994,14.7102,16.0817,18.6526,20.4626,21.901,22.9016,22.1842,23.8066,30.4716,28.5111,10,12,14,24,31,17,21,25,24,35
503.647,0.999677,0.00302688,6,119,0,-503.519,1.90041,0.00020358,14.6852,16.0515,18.612,20.4143,21.8462,22.8422,22.1282,23.7431,30.3751,28.4246,17,15,17,15,15,24,22,19,29,23
503.738,0.999999,0.00302688,7,151,0,-503.632,1.90002,0.00020511,14.7665,16.1512,18.7484,20.5781,22.0327,23.045,22.3193,23.9608,30.7104,28.7241,18,23,18,15,20,19,13,27,35,28
502.298,0.857315,0.00302688,2,3,0,-502.104,1.90001,0.000223889,15.8773,17.5093,20.6043,22.8087,24.5742,25.8092,24.9233,26.9308,35.3103,32.8249,8,14,22,28,30,19,17,27,30,37
503.575,0.801077,0.00302688,2,3,0,-500.724,1.9,0.000199158,14.4306,15.7428,18.1955,19.9173,21.283,22.2318,21.5517,23.0892,29.3809,27.534,16,20,27,28,25,21,19,30,33,33
503.61,0.994972,0.00302688,6,111,0,-503.377,1.90021,0.000200277,14.4961,15.822,18.3019,20.044,21.4263,22.387,21.6984,23.2553,29.6325,27.7595,15,14,23,18,20,23,21,21,27,29
503.666,0.951359,0.00302688,5,51,0,-502.917,1.90031,0.000202746,14.6364,15.9924,18.5322,20.319,21.7382,22.7251,22.0176,23.6176,30.1841,28.2536,11,9,21,27,14,21,22,29,28,37
503.023,0.996177,0.00302688,7,135,0,-502.335,1.90121,0.0002051,14.7835,16.1698,18.7698,20.6015,22.0577,23.0711,22.3446,23.9879,30.7448,28.7563,9,19,21,21,23,21,24,15,28,28
502.975,0.972151,0.00302688,2,7,0,-502.753,1.90121,0.000209012,15.0086,16.444,19.1425,21.048,22.5651,23.622,22.8642,24.579,31.6518,29.567,12,16,22,20,31,18,28,21,28,23
502.414,0.879403,0.00302688,4,23,0,-501.34,1.90127,0.000193765,14.1511,15.4015,17.7313,19.3618,20.6523,21.5475,20.9059,22.3556,28.2624,26.5323,14,11,20,19,27,22,21,23,23,27
501.819,0.999781,0.00302688,6,79,0,-501.334,1.90178,0.000195747,14.267,15.5412,17.9179,19.5832,20.9022,21.8177,21.1615,22.6444,28.6963,26.9223,13,15,17,21,24,22,21,24,19,22
501.986,1,0.00302688,1,1,0,-501.843,1.90178,0.000198297,14.4083,15.7126,18.1491,19.8588,21.2145,22.156,21.4811,23.0067,29.2455,27.4147,13,21,23,19,17,17,26,26,26,29
503.69,0.999969,0.00302688,7,139,0,-501.754,1.90028,0.000203573,14.6828,16.0488,18.6088,20.4106,21.8422,22.8381,22.1242,23.7387,30.3692,28.4192,15,14,20,22,18,23,24,26,31,25
502.77,0.886432,0.00302688,6,103,0,-501.628,1.90087,0.000193129,14.1107,15.3533,17.6676,19.2867,20.5678,21.4563,20.8196,22.2583,28.1178,26.402,16,14,19,15,17,25,20,28,40,20
