lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 0.00326443
# Diagonal elements of inverse mass matrix:
# 1.09543e-05, 1.08571e-05, 1.08561e-05, 1.09617e-05, 1.09387e-05, 1.08919e-05, 1.07597e-05, 1.09618e-05, 1.1088e-05, 1.09197e-05, 9.90113e-06
509.029,0.973321,0.00326443,8,511,0,-503.796,2.50046,2.49975,2.49933,2.49987,2.49819,2.50041,2.49959,2.50015,2.50088,2.49987,0.000108626,18.5428,19.4304,21.0182,22.0926,22.868,23.4706,23.0573,23.9538,27.3383,26.3607,25,17,17,14,20,16,19,23,34,33
508.8,0.967457,0.00326443,9,511,0,-503.172,2.49936,2.50033,2.50066,2.50009,2.50185,2.49959,2.50028,2.49981,2.49926,2.50005,0.000115769,19.0406,20.0482,21.8157,22.98,23.9252,24.484,24.0625,25.0341,28.7826,27.7386,21,23,21,27,24,33,25,18,25,16
503.285,0.914323,0.00326443,8,255,0,-499.83,2.49754,2.50159,2.49942,2.50047,2.50163,2.50098,2.50169,2.49944,2.49931,2.49987,0.000114161,18.8883,19.935,21.6133,22.7869,23.6973,24.2814,23.8697,24.7757,28.442,27.4183,19,16,24,20,25,28,26,26,23,27
504.087,0.936718,0.00326443,9,511,0,-495.776,2.5028,2.49882,2.50128,2.49907,2.49898,2.49944,2.49888,2.49976,2.50046,2.50006,0.000100908,18.0404,18.7787,20.2579,21.1608,21.8818,22.381,22.0193,22.8216,25.8035,24.9586,18,11,23,25,19,19,34,30,17,34
503.76,0.999585,0.00326443,8,255,0,-500.617,2.50287,2.49883,2.50055,2.49997,2.49902,2.4991,2.49867,2.49935,2.50127,2.49986,0.000102898,18.1808,18.9403,20.4467,21.412,22.1375,22.6438,22.2737,23.0965,26.2093,25.3091,21,9,24,23,18,27,12,21,22,31
507.489,0.993158,0.00326443,8,255,0,-499.655,2.49852,2.50135,2.49929,2.5,2.49858,2.50017,2.49933,2.50009,2.49889,2.49991,0.000106867,18.3815,19.3149,20.8325,21.8835,22.6441,23.2173,22.8142,23.6915,26.9297,26.0341,11,28,25,25,23,22,20,34,28,25
504.268,0.970082,0.00326443,8,255,0,-499.233,2.50096,2.49822,2.49916,2.49923,2.50299,2.49995,2.50013,2.50045,2.50002,2.50015,0.000105099,18.3011,19.1088,20.6453,21.656,22.5118,22.966,22.5966,23.4409,26.6084,25.7154,19,17,15,16,28,11,23,25,33,20
505.992,0.999987,0.00326443,8,255,0,-499.415,2.49957,2.50042,2.49799,2.49895,2.5017,2.50088,2.49935,2.50024,2.49884,2.50042,0.000106653,18.3856,19.2793,20.783,21.8349,22.6868,23.2039,22.7859,23.6636,26.8855,26.008,12,21,22,24,24,27,25,16,27,20
506.061,0.996995,0.00326443,8,511,0,-503.611,2.49958,2.50109,2.49817,2.49902,2.50212,2.50027,2.49995,2.50034,2.49966,2.50072,0.000105062,18.2731,19.1607,20.6213,21.6469,22.4874,22.9683,22.5876,23.433,26.5913,25.7233,24,22,20,19,21,23,20,22,21,26
508.034,0.988882,0.00326443,8,511,0,-502.591,2.49883,2.5005,2.49809,2.50029,2.50012,2.49927,2.50057,2.49914,2.50015,2.50042,0.000107367,18.4228,19.3401,20.8599,21.9501,22.7452,23.2665,22.9098,23.7429,27.0643,26.1404,21,20,20,17,27,16,26,23,30,25
507.869,0.945574,0.00326443,9,511,0,-504.393,2.50062,2.49952,2.50175,2.4996,2.50161,2.49978,2.49956,2.50006,2.50029,2.49989,9.86013e-05,17.8413,18.6065,20.0338,20.9059,21.6472,22.0794,21.7375,22.5033,25.3606,24.5485,15,16,21,20,22,16,18,27,32,18
509.137,0.96944,0.00326443,8,255,0,-505.973,2.50055,2.49991,2.5009,2.50035,2.50068,2.50008,2.49975,2.49958,2.50117,2.49981,9.41508e-05,17.5359,18.2608,19.5739,20.4175,21.0746,21.5009,21.1803,21.878,24.5569,23.7822,12,17,9,17,26,26,29,32,29,29
508.273,0.999535,0.00326443,8,255,0,-504.324,2.4996,2.50008,2.49841,2.49854,2.50067,2.50083,2.50065,2.50031,2.4998,2.50032,0.000110372,18.6522,19.5833,21.184,22.2757,23.1587,23.7291,23.32,24.2196,27.6657,26.7018,23,21,23,21,24,27,24,29,27,28
506.048,0.740763,0.00326443,8,255,0,-500.301,2.49863,2.50058,2.49937,2.50022,2.4995,2.50073,2.50054,2.50111,2.50055,2.49793,9.43875e-05,17.5184,18.2917,19.5671,20.4412,21.0789,21.5455,21.2267,21.9438,24.5848,23.7776,21,16,10,22,26,24,24,16,22,24
508.459,0.998426,0.00326443,8,255,0,-503.769,2.49869,2.5006,2.49911,2.50012,2.49936,2.50018,2.5002,2.50106,2.49976,2.49919,0.0001198,19.3266,20.4042,22.2279,23.4941,24.4316,25.1017,24.6374,25.7022,29.6729,28.52,20,23,22,35,26,21,24,25,34,43
505.217,0.866295,0.00326443,9,511,0,-501.409,2.49898,2.50079,2.50044,2.50065,2.50101,2.49875,2.49916,2.50165,2.49983,2.49904,8.72724e-05,17.0493,17.7443,18.9,19.6679,20.2552,20.5995,20.3293,21.0048,23.3016,22.6302,23,16,23,20,19,25,19,18,28,19
507.116,0.994511,0.00326443,9,511,0,-499.826,2.501,2.49939,2.499,2.49893,2.4994,2.5007,2.50011,2.49836,2.50016,2.50048,9.40985e-05,17.5402,18.2472,19.5315,20.3827,21.0414,21.5074,21.1815,21.8442,24.5227,23.7894,17,20,20,20,17,30,23,20,23,24
503.787,0.73299,0.00326443,8,255,0,-497.078,2.50054,2.49927,2.50021,2.49987,2.49937,2.50036,2.49879,2.49987,2.49835,2.50071,7.35218e-05,16.1927,16.7001,17.6336,18.2258,18.6683,18.99,18.7441,19.2478,21.0065,20.5575,16,18,15,21,16,17,23,14,20,21
507.509,0.991456,0.00326443,8,255,0,-500.126,2.50109,2.49928,2.4997,2.5002,2.49948,2.50006,2.49961,2.49862,2.49895,2.499,0.0001238,19.6746,20.7309,22.6927,24.0167,25.0096,25.7118,25.2086,26.2859,30.5436,29.3372,19,18,21,26,18,24,23,27,29,26
506.804,0.9767,0.00326443,9,511,0,-503.447,2.50125,2.50055,2.50027,2.49891,2.50112,2.50018,2.49868,2.50019,2.50017,2.49925,0.000126472,19.8819,20.9969,23.0125,24.3395,25.4427,26.1325,25.5836,26.7684,31.1944,29.9068,23,16,18,20,24,34,26,32,33,26
506.232,0.981247,0.00326443,8,255,0,-501.05,2.50151,2.49943,2.5005,2.50167,2.5008,2.49942,2.49966,2.49975,2.4986,2.4999,9.23051e-05,17.4282,18.1078,19.3853,20.2387,20.8522,21.2487,20.95,21.6318,24.1602,23.4745,16,21,22,30,24,20,22,26,26,15
504.565,0.995308,0.00326443,9,511,0,-499.155,2.49863,2.50163,2.49866,2.49833,2.50085,2.50001,2.49931,2.50054,2.50092,2.49929,0.000123876,19.632,20.7863,22.6777,23.9817,25.0547,25.7222,25.2122,26.3488,30.6211,29.3614,20,21,18,18,24,22,32,30,34,34
507.783,0.991077,0.00326443,8,255,0,-499.751,2.49927,2.50037,2.49958,2.50015,2.50115,2.50048,2.49953,2.49933,2.50147,2.50038,9.17016e-05,17.3487,18.0778,19.3088,20.1412,20.7865,21.194,20.8731,21.5416,24.1211,23.3851,20,15,19,12,28,14,22,23,15,24
505.844,0.982121,0.00326443,8,255,0,-502.322,2.49968,2.50064,2.49941,2.50098,2.50163,2.49966,2.49916,2.49874,2.50119,2.50128,9.42123e-05,17.5249,18.2791,19.5509,20.4372,21.1022,21.4997,21.1756,21.868,24.5685,23.8277,12,14,21,24,22,18,27,22,18,20
505.573,0.7712,0.00326443,9,511,0,-497.984,2.50028,2.49968,2.50173,2.49848,2.49943,2.49992,2.50177,2.50154,2.50043,2.49958,0.000115288,19.0228,19.9938,21.7865,22.8824,23.8007,24.4213,24.0304,25.0025,28.7136,27.6308,23,12,19,15,16,25,33,27,34,23
505.345,0.999224,0.00326443,8,255,0,-500.109,2.50001,2.49968,2.49808,2.50122,2.50026,2.49902,2.5,2.49861,2.50141,2.49848,0.000106796,18.404,19.2769,20.7998,21.9019,22.673,23.1807,22.82,23.6462,26.9834,25.984,23,20,12,25,29,32,22,30,30,29
504.179,0.766403,0.00326443,8,255,0,-501.611,2.49977,2.49956,2.49795,2.50123,2.5003,2.49905,2.50016,2.49856,2.50139,2.49827,9.82154e-05,17.7995,18.5763,19.9191,20.8959,21.5705,22.0119,21.7012,22.4155,25.3157,24.4415,13,17,14,17,23,26,21,21,33,20
507.666,0.914117,0.00326443,8,383,0,-500.601,2.50045,2.50059,2.5013,2.49965,2.49999,2.50027,2.49891,2.50098,2.4991,2.50048,9.14072e-05,17.3493,18.0589,19.3134,20.0986,20.7268,21.1518,20.824,21.5378,24.0114,23.3386,22,19,18,27,26,19,18,24,28,20
504.085,0.987869,0.00326443,8,255,0,-501.503,2.49966,2.50028,2.5033,2.50018,2.49862,2.50007,2.50018,2.50021,2.4997,2.49998,0.000123581,19.6299,20.7319,22.7493,23.9873,24.9561,25.678,25.1904,26.2918,30.5168,29.3198,29,28,20,20,19,30,26,26,40,32
506.028,0.832798,0.00326443,8,255,0,-498.243,2.50009,2.50109,2.49987,2.4991,2.50062,2.50029,2.50083,2.49877,2.49998,2.49828,8.73477e-05,17.0732,17.7554,18.8964,19.6456,20.2561,20.6405,20.3722,20.9541,23.3183,22.6252,23,17,21,13,18,16,23,29,30,20
502.693,0.990276,0.00326443,8,255,0,-498.676,2.50068,2.49927,2.50198,2.49855,2.5014,2.49986,2.50069,2.49904,2.49996,2.49802,8.72539e-05,17.0772,17.7159,18.9273,19.6247,20.2608,20.62,20.3582,20.9475,23.3015,22.6041,15,15,10,16,19,25,30,12,27,21
506.255,0.998366,0.00326443,8,255,0,-498.614,2.50099,2.49877,2.50036,2.4986,2.50086,2.49971,2.50028,2.50122,2.49952,2.49812,0.00010993,18.6464,19.5205,21.1783,22.223,23.1037,23.6393,23.2507,24.1749,27.5673,26.5597,18,16,22,18,23,23,28,32,32,21
503.785,0.983952,0.00326443,9,511,0,-499.361,2.49916,2.49958,2.50022,2.49806,2.50107,2.50074,2.50263,2.50085,2.49943,2.499,0.000114378,18.9348,19.9136,21.6542,22.7592,23.7141,24.3074,23.9227,24.8443,28.4914,27.4367,17,22,21,39,26,19,21,29,30,32
507.491,0.915393,0.00326443,8,511,0,-497.933,2.49991,2.49973,2.50123,2.49854,2.50086,2.49875,2.49982,2.50103,2.5001,2.49935,0.000117586,19.1854,20.1934,22.0285,23.1739,24.1553,24.7332,24.3098,25.3498,29.1984,28.0794,19,24,25,26,27,36,37,25,28,27
504.962,0.770068,0.00326443,8,255,0,-499.343,2.49996,2.49993,2.50123,2.49845,2.50091,2.49867,2.49978,2.50114,2.50013,2.49945,0.000132461,20.3209,21.5313,23.7389,25.1401,26.3387,27.0533,26.5294,27.8114,32.6132,31.2134,9,17,30,25,30,31,28,32,37,33
505.788,0.999882,0.00326443,8,255,0,-499.433,2.49893,2.49766,2.50047,2.49987,2.49923,2.49985,2.50091,2.49865,2.5008,2.49903,0.000109575,18.5826,19.4693,21.1429,22.208,23.0187,23.5921,23.217,24.0597,27.5298,26.5169,19,18,21,14,24,19,27,26,21,24
508.684,0.980781,0.00326443,8,255,0,-503.228,2.49892,2.49932,2.49996,2.49933,2.5,2.50146,2.50117,2.49952,2.50014,2.49991,0.00011022,18.6286,19.5557,21.2008,22.2746,23.1228,23.7224,23.3111,24.1774,27.6439,26.6621,17,16,23,22,19,31,24,38,29,30
504.683,0.990005,0.00326443,8,511,0,-498.778,2.49881,2.50002,2.50053,2.49923,2.50204,2.50106,2.49865,2.49932,2.49825,2.50086,0.000113543,18.8673,19.8509,21.5701,22.6816,23.622,24.193,23.711,24.6776,28.2816,27.3251,24,19,15,19,22,27,22,28,27,33
504.846,0.999406,0.00326443,9,511,0,-499.688,2.49871,2.50004,2.50076,2.50034,2.50202,2.50098,2.49928,2.49965,2.49834,2.50166,0.000107314,18.4169,19.3268,20.91,21.9447,22.7815,23.2991,22.8733,23.7473,27.0045,26.163,16,17,16,24,21,20,19,23,20,26
500.659,0.999992,0.00326443,9,511,0,-493.824,2.49951,2.49795,2.49909,2.49978,2.4994,2.50133,2.49987,2.49866,2.49954,2.49646,0.000108932,18.5472,19.4211,21.0457,22.1279,22.9366,23.5356,23.1054,23.9639,27.3642,26.3284,17,26,26,20,24,15,26,33,20,31
506.644,0.936237,0.00326443,8,255,0,-492.862,2.50115,2.5001,2.49859,2.49973,2.49881,2.49897,2.4997,2.50178,2.49981,2.50035,0.000117253,19.1844,20.1719,21.9335,23.1592,24.0592,24.6891,24.2592,25.3161,29.1177,28.0408,14,17,26,22,33,26,22,21,30,34
503.665,0.992711,0.00326443,8,255,0,-496.943,2.49966,2.49893,2.50219,2.50128,2.50023,2.49836,2.50161,2.50028,2.4989,2.50089,0.000118787,19.2696,20.2816,22.183,23.3909,24.3092,24.9032,24.5256,25.5207,29.425,28.3635,14,10,22,33,22,30,29,25,36,32
502.41,0.858393,0.00326443,7,127,0,-500.646,2.49963,2.49882,2.50235,2.5014,2.50045,2.49872,2.50156,2.50032,2.49854,2.50107,9.30046e-05,17.4425,18.1513,19.4896,20.3109,20.9298,21.3237,21.0763,21.7386,24.2847,23.6191,25,20,17,17,29,23,22,23,20,21
504.549,0.987507,0.00326443,9,511,0,-498.233,2.50149,2.50074,2.49811,2.49929,2.50109,2.50036,2.49865,2.49916,2.50072,2.49932,9.10592e-05,17.3442,18.0346,19.2183,20.0532,20.7078,21.1095,20.7762,21.4521,23.9882,23.254,18,15,16,20,22,25,15,20,24,24
506.482,0.986719,0.00326443,9,511,0,-499.232,2.49865,2.49853,2.50013,2.50096,2.49983,2.49903,2.50014,2.49914,2.499,2.49964,9.07743e-05,17.2759,17.9727,19.2296,20.0554,20.6475,21.0452,20.7723,21.4137,23.8963,23.2145,22,25,21,19,24,23,25,23,29,23
506.889,0.998952,0.00326443,9,511,0,-503.086,2.5,2.5001,2.50094,2.50114,2.50081,2.49907,2.49987,2.50013,2.49943,2.49819,0.000124345,19.6946,20.7965,22.7832,24.1111,25.1223,25.7707,25.2959,26.4148,30.6823,29.427,19,12,18,21,24,25,18,23,29,34
509.657,0.91807,0.00326443,8,255,0,-505.361,2.5004,2.49955,2.5004,2.50074,2.50064,2.49901,2.50034,2.50017,2.4994,2.49912,0.000113816,18.9171,19.8649,21.597,22.7499,23.6263,24.1832,23.7892,24.7406,28.3717,27.3305,9,12,19,26,23,21,25,28,28,26
509.659,0.995432,0.00326443,9,511,0,-505.787,2.49937,2.50122,2.50011,2.49979,2.49946,2.50088,2.49946,2.5001,2.50008,2.50051,0.000114975,18.9825,19.9976,21.7169,22.8732,23.7583,24.3986,23.9309,24.918,28.6369,27.5951,20,24,20,18,26,26,28,23,28,23
508.4,0.830254,0.00326443,8,255,0,-501.887,2.49944,2.50188,2.49938,2.50006,2.49968,2.50072,2.49917,2.50014,2.5005,2.50042,0.000115808,19.045,20.0826,21.7922,22.9842,23.8788,24.5176,24.0414,25.0485,28.8267,27.7565,35,15,22,26,27,28,26,33,22,27
508.89,0.976977,0.00326443,9,511,0,-505.795,2.4994,2.50033,2.50144,2.50019,2.50096,2.50024,2.50056,2.49962,2.49974,2.50081,9.85074e-05,17.8132,18.614,20.018,20.9075,21.6214,22.0769,21.7472,22.48,25.329,24.5547,17,18,20,19,25,21,23,28,26,31
504.716,0.951626,0.00326443,8,255,0,-501.741,2.50168,2.49867,2.50166,2.50121,2.50025,2.50122,2.5004,2.50007,2.50157,2.49981,0.000118106,19.2578,20.217,22.0956,23.3021,24.2136,24.8721,24.398,25.4073,29.3547,28.196,22,22,18,15,24,17,20,32,28,28
508.722,0.832402,0.00326443,8,255,0,-500.765,2.50119,2.50038,2.50151,2.50052,2.50072,2.49986,2.5002,2.50031,2.4991,2.50017,0.00011408,18.9515,19.904,21.6497,22.7779,23.6647,24.2425,23.8229,24.7848,28.419,27.4107,13,20,18,28,22,22,29,24,25,29
506.665,0.961752,0.00326443,8,255,0,-503.828,2.50176,2.5005,2.50202,2.50029,2.5006,2.49957,2.50074,2.50058,2.49907,2.50047,0.000107932,18.5172,19.3872,21.0015,22.0182,22.831,23.353,22.9899,23.8609,27.1487,26.2469,12,16,25,29,24,20,18,25,24,24
505.125,0.985752,0.00326443,8,255,0,-502.302,2.49854,2.49934,2.49776,2.50003,2.50071,2.49944,2.4998,2.49972,2.5019,2.49923,0.00011293,18.8175,19.7852,21.4442,22.6237,23.5067,24.0647,23.653,24.5935,28.2561,27.1622,18,17,24,21,18,18,27,25,24,28
507.012,0.90946,0.00326443,8,255,0,-501.42,2.49961,2.49942,2.49949,2.50094,2.49928,2.49864,2.49967,2.49995,2.50156,2.49911,0.000123215,19.6012,20.6817,22.6212,23.9575,24.9196,25.5848,25.1235,26.2253,30.4905,29.2186,21,18,26,26,29,33,26,27,29,22
502.979,0.908956,0.00326443,8,255,0,-498.561,2.50094,2.4991,2.49991,2.50061,2.50129,2.49947,2.50084,2.49872,2.50118,2.49739,0.00012629,19.8619,20.9502,22.9834,24.3567,25.4201,26.0855,25.6116,26.6991,31.1837,29.8128,30,23,37,26,19,39,32,28,18,31
506.195,0.873214,0.00326443,8,511,0,-497.355,2.50076,2.50123,2.50043,2.50024,2.4997,2.50047,2.4979,2.49978,2.50018,2.5009,0.000126793,19.8968,21.0402,23.0535,24.415,25.4539,26.1909,25.6121,26.8109,31.269,30.0246,16,20,18,20,26,31,20,30,25,25
506.531,0.996342,0.00326443,8,511,0,-501.896,2.49938,2.50019,2.50019,2.49853,2.49929,2.4996,2.50037,2.50073,2.5016,2.50057,0.000127759,19.9438,21.106,23.1602,24.5025,25.587,26.321,25.8215,26.9984,31.5391,30.2215,23,14,14,24,23,19,23,22,35,34
506.648,0.935665,0.00326443,9,511,0,-500.74,2.49961,2.49898,2.50006,2.49954,2.49888,2.49782,2.50012,2.50002,2.50026,2.49876,0.000118974,19.2827,20.299,22.1567,23.3744,24.3029,24.918,24.5161,25.5439,29.506,28.341,24,17,17,20,16,29,29,28,33,29
507.247,0.982826,0.00326443,8,511,0,-501.59,2.50114,2.49893,2.49931,2.49993,2.50101,2.49985,2.49965,2.49808,2.49916,2.5005,0.000105683,18.3457,19.1704,20.7092,21.7405,22.5436,23.0446,22.6634,23.4706,26.7011,25.8315,15,14,21,24,20,34,22,19,22,15
505.686,0.992342,0.00326443,8,255,0,-501.82,2.50114,2.49874,2.49945,2.49923,2.50156,2.50008,2.49985,2.49785,2.49998,2.50093,0.000112486,18.8342,19.7357,21.4326,22.5506,23.4659,24.0156,23.5926,24.4798,28.1089,27.1225,22,18,21,18,23,28,27,26,27,28
508.15,0.973269,0.00326443,8,255,0,-502.96,2.50096,2.49962,2.49964,2.49949,2.5015,2.49977,2.49978,2.49846,2.4999,2.50028,0.000117492,19.1984,20.1829,21.983,23.1841,24.1575,24.7444,24.2952,25.2699,29.1721,28.0867,20,13,18,28,26,20,30,19,34,36
509.263,0.963975,0.00326443,9,511,0,-504.619,2.5,2.50006,2.50049,2.50064,2.50058,2.50071,2.50043,2.49996,2.49868,2.49902,0.000115382,19.0243,20.0094,21.7696,22.9438,23.8411,24.4545,24.0114,24.9776,28.6832,27.6339,18,21,24,20,11,24,22,25,25,17
505.467,0.987155,0.00326443,8,511,0,-500.494,2.50011,2.49895,2.50159,2.49952,2.49819,2.4984,2.49972,2.50066,2.49942,2.49897,0.000117949,19.2161,20.2089,22.0765,23.2429,24.1417,24.7788,24.3589,25.3975,29.2574,28.1412,16,22,18,17,26,30,23,26,32,38
506.168,0.98966,0.00326443,9,511,0,-501.146,2.49914,2.50109,2.49979,2.50116,2.50213,2.50074,2.49988,2.49951,2.49927,2.50115,0.000101074,17.9859,18.8348,20.2446,21.2243,21.9722,22.4328,22.0628,22.8397,25.8047,25.0153,8,15,26,16,31,19,23,21,27,19
505.503,0.968563,0.00326443,9,511,0,-498.539,2.49975,2.5006,2.50075,2.50083,2.5018,2.50121,2.50109,2.5006,2.49942,2.50198,0.000104677,18.2492,19.1195,20.6344,21.6404,22.4299,22.9364,22.5623,23.3829,26.5091,25.6852,14,20,14,21,23,19,21,23,31,22
507.091,0.950357,0.00326443,8,255,0,-501.306,2.49986,2.50084,2.49872,2.49838,2.49941,2.49946,2.50003,2.49854,2.50044,2.50006,0.000119602,19.3343,20.3917,22.1971,23.4277,24.4046,25.0536,24.6046,25.6059,29.6494,28.5047,17,19,23,20,28,21,18,31,24,29
508.218,0.968757,0.00326443,9,511,0,-503.719,2.50024,2.49895,2.50029,2.50022,2.50033,2.49877,2.50033,2.50126,2.50111,2.49914,0.00011336,18.8809,19.8142,21.5451,22.6815,23.5565,24.111,23.7255,24.6974,28.3242,27.2427,15,15,23,24,34,25,22,20,28,26
508.151,0.902141,0.00326443,9,511,0,-502.899,2.4999,2.501,2.49975,2.49976,2.49984,2.50135,2.49985,2.49877,2.49886,2.50089,0.000114859,18.984,19.9833,21.6964,22.858,23.7512,24.3931,23.9238,24.8669,28.5772,27.5828,16,21,22,35,27,17,25,29,28,35
509.181,0.999355,0.00326443,8,255,0,-505.207,2.49936,2.50042,2.49983,2.50026,2.49874,2.49992,2.50129,2.49953,2.49913,2.49981,0.000108867,18.5396,19.4637,21.0544,22.1305,22.9129,23.4934,23.1293,23.9751,27.3398,26.4044,15,13,21,17,26,28,28,19,27,40
509.022,0.973856,0.00326443,9,511,0,-505.991,2.50058,2.49979,2.50039,2.49915,2.50086,2.50015,2.49825,2.50009,2.5002,2.50008,0.00010567,18.3345,19.1857,20.7302,21.722,22.5386,23.0498,22.63,23.516,26.7263,25.818,25,18,33,19,26,13,21,18,26,22
509.094,0.99654,0.00326443,9,511,0,-503.084,2.49939,2.50047,2.4999,2.50088,2.49922,2.49988,2.50167,2.49971,2.49968,2.50006,0.000112022,18.7676,19.7305,21.3924,22.5305,23.348,23.9438,23.5712,24.4546,28.0038,27.0099,18,22,20,28,21,38,24,27,30,30
505.878,0.944473,0.00326443,8,255,0,-502.245,2.49968,2.50127,2.49967,2.50095,2.49793,2.49971,2.5008,2.5001,2.49836,2.50044,9.7791e-05,17.7688,18.5741,19.9109,20.8415,21.4663,21.97,21.6611,22.3909,25.1596,24.4209,22,11,18,18,18,13,20,21,17,20
507.137,0.928266,0.00326443,8,511,0,-499.902,2.50029,2.50002,2.49845,2.50012,2.50033,2.49942,2.50136,2.49883,2.49973,2.49968,0.000125807,19.8119,20.926,22.8942,24.2805,25.3245,26.0083,25.5525,26.6217,31.027,29.7786,24,26,18,23,29,28,24,35,37,32
506.15,0.996154,0.00326443,9,511,0,-502.951,2.499,2.4996,2.49951,2.4989,2.49929,2.49975,2.4986,2.50143,2.50113,2.49975,0.00012474,19.7049,20.8213,22.7958,24.1093,25.1417,25.8498,25.3224,26.5144,30.8249,29.5557,20,13,27,28,27,25,26,26,29,33
503.34,0.996037,0.00326443,8,255,0,-498.805,2.49937,2.49945,2.50127,2.49893,2.50035,2.4992,2.50194,2.4976,2.5011,2.49976,9.45552e-05,17.5428,18.2841,19.621,20.4338,21.1173,21.5344,21.2773,21.8896,24.629,23.8494,22,21,22,25,20,22,18,26,27,27
502.559,0.950059,0.00326443,8,511,0,-499.05,2.49917,2.49952,2.50093,2.49891,2.5006,2.4992,2.50184,2.49735,2.50027,2.49921,0.000127182,19.895,21.0396,23.1103,24.4345,25.5348,26.2192,25.7721,26.8109,31.3627,30.057,16,12,24,33,23,19,20,21,28,22
504.28,0.970711,0.00326443,9,511,0,-496.157,2.49963,2.50175,2.49887,2.49944,2.4994,2.49955,2.49829,2.50175,2.50134,2.49983,9.49831e-05,17.5762,18.3601,19.6161,20.4921,21.1499,21.5976,21.2532,22.0394,24.7134,23.9239,17,23,22,25,11,14,23,15,23,27
508.859,0.961394,0.00326443,8,255,0,-500.866,2.50039,2.49906,2.5002,2.49935,2.49921,2.50162,2.49985,2.50023,2.50072,2.5003,0.000111058,18.7166,19.6211,21.2955,22.3776,23.2173,23.8464,23.3954,24.3211,27.8329,26.832,26,20,27,24,18,23,29,26,32,22
508.865,0.999999,0.00326443,9,511,0,-506.111,2.49962,2.50094,2.49981,2.50067,2.50079,2.49837,2.50018,2.49976,2.49926,2.49969,0.00010582,18.3275,19.2202,20.7339,21.7729,22.5566,23.0296,22.6936,23.53,26.7308,25.8355,23,17,17,19,20,30,19,23,27,31
507.498,0.870027,0.00326443,8,255,0,-504.457,2.49892,2.50047,2.49977,2.49993,2.50172,2.49875,2.50086,2.50027,2.49946,2.49951,9.74159e-05,17.7296,18.5294,19.8754,20.7775,21.5008,21.8994,21.6146,22.3424,25.1173,24.3332,18,18,15,19,23,28,17,31,28,19
505.689,0.999725,0.00326443,8,511,0,-502.197,2.49948,2.49926,2.50084,2.49879,2.49816,2.50053,2.49813,2.50107,2.49925,2.49991,0.000108762,18.5345,19.4323,21.0645,22.0854,22.8855,23.4928,23.0421,23.9961,27.3215,26.3872,14,24,24,23,15,23,26,26,21,24
507.899,0.999998,0.00326443,8,255,0,-502.647,2.50025,2.50023,2.50083,2.49893,2.49862,2.5002,2.49812,2.49989,2.50009,2.49984,0.000108181,18.507,19.4027,21.0027,22.0182,22.8187,23.4029,22.9635,23.8815,27.2266,26.2768,22,17,19,22,27,30,17,27,31,26
507.007,0.97461,0.00326443,8,255,0,-503.601,2.49881,2.50154,2.49907,2.49853,2.4987,2.50037,2.49934,2.49966,2.4999,2.49989,0.000109139,18.549,19.5081,21.0669,22.1252,22.9481,23.5425,23.1212,24.0186,27.416,26.4575,15,20,24,26,26,29,21,19,21,31
507.99,0.952162,0.00326443,8,255,0,-503.041,2.50029,2.50084,2.49854,2.5002,2.50112,2.50022,2.49988,2.49869,2.49955,2.50092,0.000102833,18.1295,18.9732,20.3991,21.4094,22.1755,22.6602,22.292,23.0721,26.1516,25.324,23,18,14,17,22,28,24,18,33,27
507.459,0.999814,0.00326443,8,511,0,-505.003,2.50019,2.50072,2.49948,2.50079,2.50063,2.50025,2.50029,2.49806,2.50051,2.50148,0.00011218,18.7941,19.7488,21.4004,22.5481,23.4025,23.9754,23.5604,24.4383,28.0599,27.0785,17,15,15,26,31,23,18,22,28,33
510.013,0.948343,0.00326443,8,255,0,-506.014,2.50012,2.49979,2.50039,2.49997,2.49961,2.49886,2.5003,2.50076,2.49939,2.49981,0.000100588,17.9698,18.7711,20.2075,21.1427,21.855,22.3249,22.0091,22.7991,25.7147,24.8956,16,14,23,24,25,32,28,25,25,22
502.135,0.995503,0.00326443,8,255,0,-500.194,2.5003,2.4992,2.49797,2.49972,2.50111,2.49948,2.50082,2.50262,2.49932,2.50208,0.000112781,18.8399,19.7698,21.4328,22.5983,23.4957,24.044,23.6564,24.6422,28.1523,27.2108,18,17,22,20,27,26,22,24,22,29
507.632,0.968063,0.00326443,8,511,0,-498.497,2.50079,2.4995,2.50038,2.50046,2.49867,2.5002,2.50011,2.50201,2.49955,2.50035,9.97457e-05,17.9233,18.6979,20.1218,21.0556,21.7277,22.2415,21.8962,22.7082,25.5584,24.7604,25,21,15,23,16,23,12,24,20,29
