# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 10:04:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/17toygqy.json
# init = 2 (Default)
# random
#   seed = 78303
# output
#   file = /home/lab5/output/code2-20230416100439_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 1.65018e-13
# Diagonal elements of inverse mass matrix:
# 9.90099e-06, 5.05447e-05
-1.484e+17,1,1.65018e-13,1,1,0,1.484e+17,1.44522,0.00510116,1.53376e+09,1.42524e+10,5.81416e+11,5.89224e+12,3.22114e+13,9.84426e+13,4.44202e+13,2.59484e+14,1.2438e+17,2.35791e+16,0,0,0,0,0,0,0,0,0,0
-1.48399e+17,1,1.65018e-13,1,1,0,1.484e+17,1.44522,0.00510116,1.53375e+09,1.42524e+10,5.81413e+11,5.89221e+12,3.22113e+13,9.84422e+13,4.442e+13,2.59482e+14,1.24379e+17,2.3579e+16,0,0,0,0,0,0,0,0,0,0
-1.48386e+17,1,1.65018e-13,3,7,0,1.48399e+17,1.44522,0.00510114,1.53368e+09,1.42516e+10,5.81378e+11,5.89182e+12,3.2209e+13,9.8435e+13,4.44168e+13,2.59463e+14,1.24368e+17,2.35769e+16,0,0,0,0,0,0,0,0,0,0
-1.48385e+17,1,1.65018e-13,1,1,0,1.48386e+17,1.44522,0.00510114,1.53368e+09,1.42516e+10,5.81376e+11,5.8918e+12,3.22089e+13,9.84346e+13,4.44166e+13,2.59462e+14,1.24367e+17,2.35768e+16,0,0,0,0,0,0,0,0,0,0
-1.48384e+17,1,1.65018e-13,1,1,0,1.48385e+17,1.44522,0.00510114,1.53367e+09,1.42515e+10,5.81374e+11,5.89177e+12,3.22087e+13,9.84341e+13,4.44164e+13,2.59461e+14,1.24366e+17,2.35767e+16,0,0,0,0,0,0,0,0,0,0
-1.48383e+17,1,1.65018e-13,1,1,0,1.48384e+17,1.44522,0.00510114,1.53367e+09,1.42515e+10,5.81372e+11,5.89175e+12,3.22086e+13,9.84337e+13,4.44162e+13,2.59459e+14,1.24366e+17,2.35766e+16,0,0,0,0,0,0,0,0,0,0
-1.48382e+17,1,1.65018e-13,1,1,0,1.48383e+17,1.44522,0.00510114,1.53366e+09,1.42514e+10,5.81369e+11,5.89173e+12,3.22084e+13,9.84332e+13,4.4416e+13,2.59458e+14,1.24365e+17,2.35764e+16,0,0,0,0,0,0,0,0,0,0
-1.48382e+17,1,1.65018e-13,1,1,0,1.48382e+17,1.44522,0.00510114,1.53366e+09,1.42514e+10,5.81367e+11,5.8917e+12,3.22083e+13,9.84328e+13,4.44158e+13,2.59457e+14,1.24364e+17,2.35763e+16,0,0,0,0,0,0,0,0,0,0
-1.48381e+17,1,1.65018e-13,1,1,0,1.48382e+17,1.44522,0.00510114,1.53365e+09,1.42513e+10,5.81365e+11,5.89168e+12,3.22082e+13,9.84323e+13,4.44156e+13,2.59456e+14,1.24363e+17,2.35762e+16,0,0,0,0,0,0,0,0,0,0
-1.4838e+17,1,1.65018e-13,1,1,0,1.48381e+17,1.44522,0.00510114,1.53365e+09,1.42513e+10,5.81363e+11,5.89165e+12,3.2208e+13,9.84319e+13,4.44154e+13,2.59454e+14,1.24363e+17,2.35761e+16,0,0,0,0,0,0,0,0,0,0
