# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code4_model
# start_datetime = 2023-04-16 11:34:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/el_99cul.json
# init = 2 (Default)
# random
#   seed = 30980
# output
#   file = /home/lab5/output/code4-20230416113404_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
# Adaptation terminated
# Step size = 0.000562899
# Diagonal elements of inverse mass matrix:
# 2.45422, 0.157327, 0.256085, 1.85585, 1.16988, 2.14041, 0.857233, 2.15401, 0.203259, 0.484419, 1.49718e-05
507.528,0.960285,0.000562899,4,15,0,-503.668,2.49976,2.4991,2.49928,2.50138,2.50088,2.50038,2.49999,2.49819,2.50079,2.49964,0.000108424,18.5155,19.401,20.996,22.1015,22.9027,23.4414,23.0393,23.8769,27.2949,26.3168,23,19,17,28,19,18,22,22,26,34
506.857,0.683044,0.000562899,3,7,0,-499.338,2.49984,2.49936,2.49998,2.49978,2.49973,2.49994,2.49986,2.49733,2.50019,2.50094,9.80008e-05,17.786,18.5554,19.9381,20.841,21.5313,22.003,21.6674,22.358,25.2451,24.4696,17,19,17,22,18,17,22,20,25,27
507.94,0.988748,0.000562899,3,15,0,-503.726,2.49946,2.4998,2.50182,2.49981,2.50024,2.5004,2.4998,2.50053,2.49958,2.49962,8.95381e-05,17.2074,17.9003,19.1428,19.897,20.508,20.9174,20.615,21.2792,23.6914,23.0109,17,17,13,22,19,30,16,18,26,26
507.876,0.913514,0.000562899,4,15,0,-505.567,2.49985,2.49986,2.50174,2.50045,2.50024,2.50007,2.49924,2.49923,2.49942,2.49989,9.0145e-05,17.2547,17.948,19.1998,19.9761,20.5805,20.9873,20.677,21.3318,23.7948,23.1167,17,23,12,14,13,23,19,10,23,30
501.232,0.669617,0.000562899,3,7,0,-496.093,2.50014,2.49965,2.50087,2.5,2.49978,2.50104,2.5014,2.50216,2.50014,2.49652,0.000105482,18.313,19.1676,20.7205,21.7181,22.4895,23.044,22.6762,23.5369,26.6873,25.692,22,19,24,19,29,25,24,27,38,25
504.161,0.823184,0.000562899,4,15,0,-492.183,2.49868,2.49886,2.49918,2.49927,2.4999,2.49932,2.50117,2.49792,2.49969,2.49797,0.000114208,18.9133,19.8847,21.613,22.7655,23.6627,24.248,23.8639,24.7452,28.4626,27.3753,22,13,20,21,23,24,27,23,40,34
506.539,0.975585,0.000562899,4,15,0,-499.372,2.50009,2.50035,2.49991,2.49927,2.49852,2.49913,2.50007,2.49877,2.49903,2.502,0.000104617,18.2511,19.1099,20.611,21.5997,22.3487,22.8805,22.5312,23.3314,26.4868,25.6749,19,19,20,19,20,26,16,22,27,27
503.705,0.72751,0.000562899,4,23,0,-496.805,2.49933,2.50113,2.49884,2.49924,2.49857,2.499,2.49791,2.49983,2.50081,2.498,0.000111751,18.7469,19.7206,21.3406,22.4603,23.2963,23.8836,23.4455,24.4164,27.979,26.9025,18,16,22,31,16,18,28,30,32,31
502.917,0.952378,0.000562899,4,15,0,-498.345,2.49928,2.49923,2.4986,2.49967,2.50166,2.49965,2.50209,2.50189,2.49873,2.50117,0.000115607,19.0272,20.0121,21.7532,22.9499,23.8982,24.4616,24.083,25.0609,28.7328,27.7376,15,29,22,20,21,26,20,30,26,23
505.196,0.981543,0.000562899,3,15,0,-497.309,2.50052,2.49934,2.49947,2.50036,2.49799,2.50032,2.49915,2.4982,2.49876,2.50129,0.000100682,17.9836,18.7703,20.1983,21.1619,21.8317,22.3704,21.9959,22.7542,25.7165,24.9491,13,18,18,31,26,17,23,13,17,24
