# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code4_model
# start_datetime = 2023-04-16 10:58:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/1eo8mrs8.json
# init = 2 (Default)
# random
#   seed = 63435
# output
#   file = /home/lab5/output/code4-20230416105829_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
# Adaptation terminated
# Step size = 2.39107e-24
# Diagonal elements of inverse mass matrix:
# 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 9.90099e-06, 5.03609e-05
-1.30116e+39,1,2.39107e-24,1,1,0,1.30118e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119871,4.60577e+19,8.22088e+22,1.19547e+26,4.44654e+28,2.04036e+30,1.85574e+32,1.27292e+30,5.8537e+32,1.29329e+39,7.86801e+36,0,0,0,0,0,0,0,0,0,0
-1.30115e+39,1,2.39107e-24,1,1,0,1.30116e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119871,4.60574e+19,8.22083e+22,1.19546e+26,4.44651e+28,2.04035e+30,1.85572e+32,1.27291e+30,5.85365e+32,1.29328e+39,7.86793e+36,0,0,0,0,0,0,0,0,0,0
-1.30114e+39,1,2.39107e-24,1,1,0,1.30115e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119871,4.60572e+19,8.22078e+22,1.19545e+26,4.44648e+28,2.04033e+30,1.85571e+32,1.2729e+30,5.8536e+32,1.29327e+39,7.86785e+36,0,0,0,0,0,0,0,0,0,0
-1.30092e+39,1,2.39107e-24,3,7,0,1.30114e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119871,4.60532e+19,8.21999e+22,1.19532e+26,4.44593e+28,2.04007e+30,1.85546e+32,1.27273e+30,5.85279e+32,1.29305e+39,7.86661e+36,0,0,0,0,0,0,0,0,0,0
-1.30071e+39,1,2.39107e-24,3,7,0,1.30092e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119871,4.60492e+19,8.2192e+22,1.19519e+26,4.44539e+28,2.0398e+30,1.85521e+32,1.27257e+30,5.85198e+32,1.29284e+39,7.86536e+36,0,0,0,0,0,0,0,0,0,0
-1.30049e+39,1,2.39107e-24,3,7,0,1.30071e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119871,4.60453e+19,8.21842e+22,1.19505e+26,4.44485e+28,2.03954e+30,1.85496e+32,1.2724e+30,5.85117e+32,1.29263e+39,7.86412e+36,0,0,0,0,0,0,0,0,0,0
-1.30048e+39,1,2.39107e-24,1,1,0,1.30049e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119871,4.6045e+19,8.21837e+22,1.19505e+26,4.44481e+28,2.03952e+30,1.85494e+32,1.27239e+30,5.85112e+32,1.29261e+39,7.86404e+36,0,0,0,0,0,0,0,0,0,0
-1.30042e+39,1,2.39107e-24,2,3,0,1.30048e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119871,4.6044e+19,8.21817e+22,1.19501e+26,4.44468e+28,2.03945e+30,1.85488e+32,1.27235e+30,5.85092e+32,1.29256e+39,7.86373e+36,0,0,0,0,0,0,0,0,0,0
-1.30021e+39,1,2.39107e-24,3,7,0,1.30042e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.011987,4.60401e+19,8.21738e+22,1.19488e+26,4.44414e+28,2.03919e+30,1.85463e+32,1.27218e+30,5.85011e+32,1.29234e+39,7.86249e+36,0,0,0,0,0,0,0,0,0,0
-1.30019e+39,1,2.39107e-24,1,1,0,1.30021e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.011987,4.60398e+19,8.21734e+22,1.19487e+26,4.4441e+28,2.03917e+30,1.85462e+32,1.27217e+30,5.85006e+32,1.29233e+39,7.86241e+36,0,0,0,0,0,0,0,0,0,0
-1.24667e+39,1,2.39107e-24,7,127,0,1.30019e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119814,4.50445e+19,8.01984e+22,1.16137e+26,4.30841e+28,1.97319e+30,1.79238e+32,1.23057e+30,5.64768e+32,1.23911e+39,7.55255e+36,0,0,0,0,0,0,0,0,0,0
-1.24665e+39,1,2.39107e-24,1,1,0,1.24667e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119814,4.50443e+19,8.0198e+22,1.16136e+26,4.30838e+28,1.97318e+30,1.79237e+32,1.23056e+30,5.64763e+32,1.2391e+39,7.55248e+36,0,0,0,0,0,0,0,0,0,0
-1.24646e+39,1,2.39107e-24,3,7,0,1.24665e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119814,4.50406e+19,8.01906e+22,1.16123e+26,4.30787e+28,1.97293e+30,1.79214e+32,1.23041e+30,5.64688e+32,1.2389e+39,7.55133e+36,0,0,0,0,0,0,0,0,0,0
-1.24641e+39,1,2.39107e-24,2,3,0,1.24646e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119814,4.50397e+19,8.01888e+22,1.1612e+26,4.30775e+28,1.97287e+30,1.79208e+32,1.23037e+30,5.64669e+32,1.23885e+39,7.55105e+36,0,0,0,0,0,0,0,0,0,0
-1.24639e+39,1,2.39107e-24,1,1,0,1.24641e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119814,4.50394e+19,8.01883e+22,1.16119e+26,4.30772e+28,1.97285e+30,1.79207e+32,1.23036e+30,5.64665e+32,1.23884e+39,7.55097e+36,0,0,0,0,0,0,0,0,0,0
-1.24638e+39,1,2.39107e-24,1,1,0,1.24639e+39,-1.02989,1.21885,-0.213598,0.262997,0.0974508,1.98259,-1.12955,0.853828,0.957603,-0.236733,0.0119814,4.50392e+19,8.01878e+22,1.16119e+26,4.30769e+28,1.97284e+30,1.79205e+32,1.23035e+30,5.6466e+32,1.23883e+39,7.5509e+36,0,0,0,0,0,0,0,0,0,0
